8331, MenuBar, LOC, 392.0, 8330, 
8414, StructuredMenuHolder.DefaultMenuAdderCreator, NOII, 1.0, 8330, 
8414, StructuredMenuHolder.DefaultMenuAdderCreator, AMW, 1.0, 8330, 
8414, StructuredMenuHolder.DefaultMenuAdderCreator, TCC, 1.0, 8330, 
8414, StructuredMenuHolder.DefaultMenuAdderCreator, ATFD, 0.0, 8330, 
8414, StructuredMenuHolder.DefaultMenuAdderCreator, FANOUT, 1.0, 8330, 
8414, StructuredMenuHolder.DefaultMenuAdderCreator, NOCS, 0.0, 8330, 
8414, StructuredMenuHolder.DefaultMenuAdderCreator, NIM, 0.0, 8330, 
8414, StructuredMenuHolder.DefaultMenuAdderCreator, LCOM5, 0.0, 8330, 
8414, StructuredMenuHolder.DefaultMenuAdderCreator, NOAM, 0.0, 8330, 
8414, StructuredMenuHolder.DefaultMenuAdderCreator, CBO, 2.0, 8330, 
8414, StructuredMenuHolder.DefaultMenuAdderCreator, WOC, 1.0, 8330, 
8414, StructuredMenuHolder.DefaultMenuAdderCreator, DIT, 1.0, 8330, 
8414, StructuredMenuHolder.DefaultMenuAdderCreator, NOPA, 0.0, 8330, 
8414, StructuredMenuHolder.DefaultMenuAdderCreator, NOC, 0.0, 8330, 
8414, StructuredMenuHolder.DefaultMenuAdderCreator, CFNAMM, 4.0, 8330, 
8414, StructuredMenuHolder.DefaultMenuAdderCreator, NMO, 0.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, LOC, 4.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, NOMNAMM, 1.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, NOM, 1.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, WMCNAMM, 1.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, WMC, 1.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, NOA, 0.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, LOCNAMM, 4.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, AMWNAMM, 1.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, RFC, 1.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, NOII, 0.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, AMW, 1.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, TCC, 1.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, ATFD, 0.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, FANOUT, 0.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, NOCS, 0.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, NIM, 0.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, LCOM5, 0.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, NOAM, 0.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, CBO, 0.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, WOC, 1.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, DIT, 1.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, NOPA, 0.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, NOC, 0.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, CFNAMM, 0.0, 8330, 
8417, StructuredMenuHolder.SeparatorHolder, NMO, 0.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, LOC, 9.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, NOMNAMM, 1.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, NOM, 1.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, WMCNAMM, 1.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, WMC, 1.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, NOA, 0.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, LOCNAMM, 9.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, AMWNAMM, 1.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, RFC, 2.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, NOII, 1.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, AMW, 1.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, TCC, 1.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, ATFD, 0.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, FANOUT, 1.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, NOCS, 0.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, NIM, 0.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, LCOM5, 0.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, NOAM, 0.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, CBO, 2.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, WOC, 1.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, DIT, 1.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, NOPA, 0.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, NOC, 0.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, CFNAMM, 4.0, 8330, 
8419, StructuredMenuHolder.PrintMenuAdderCreator, NMO, 0.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, LOC, 5.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, NOMNAMM, 2.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, NOM, 2.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, WMCNAMM, 2.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, WMC, 2.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, NOA, 0.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, LOCNAMM, 5.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, AMWNAMM, 1.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, RFC, 2.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, NOII, 0.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, AMW, 1.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, TCC, 0.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, ATFD, 0.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, FANOUT, 0.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, NOCS, 0.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, LCOM5, 0.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, NOAM, 0.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, CBO, 0.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, WOC, 0.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, NOPA, 0.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, NOC, 0.0, 8330, 
8422, StructuredMenuHolder.MenuEventSupplier, CFNAMM, 0.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, LOC, 54.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, NOMNAMM, 5.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, NOM, 5.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, WMCNAMM, 12.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, WMC, 12.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, NOA, 1.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, LOCNAMM, 54.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, AMWNAMM, 2.4, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, RFC, 14.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, NOII, 1.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, AMW, 2.4, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, TCC, 0.166666666666667, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, ATFD, 5.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, FANOUT, 5.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, NOCS, 0.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, NIM, 0.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, LCOM5, 0.75, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, NOAM, 0.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, CBO, 5.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, WOC, 1.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, DIT, 1.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, NOPA, 0.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, NOC, 0.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, CFNAMM, 50.0, 8330, 
8425, StructuredMenuHolder.StructuredMenuListener, NMO, 0.0, 8330, 
8431, LastOpenedList, LOC, 80.0, 8330, 
8431, LastOpenedList, NOMNAMM, 7.0, 8330, 
8431, LastOpenedList, NOM, 7.0, 8330, 
8431, LastOpenedList, WMCNAMM, 19.0, 8330, 
8431, LastOpenedList, WMC, 19.0, 8330, 
8431, LastOpenedList, NOA, 4.0, 8330, 
8431, LastOpenedList, LOCNAMM, 80.0, 8330, 
8431, LastOpenedList, AMWNAMM, 2.71428571428571, 8330, 
8431, LastOpenedList, RFC, 17.0, 8330, 
8431, LastOpenedList, NOII, 0.0, 8330, 
8431, LastOpenedList, AMW, 2.71428571428571, 8330, 
8431, LastOpenedList, TCC, 0.266666666666667, 8330, 
8431, LastOpenedList, ATFD, 3.0, 8330, 
8431, LastOpenedList, FANOUT, 6.0, 8330, 
8431, LastOpenedList, NOCS, 0.0, 8330, 
8431, LastOpenedList, NIM, 0.0, 8330, 
8431, LastOpenedList, LCOM5, 0.875, 8330, 
8431, LastOpenedList, NOAM, 0.0, 8330, 
8431, LastOpenedList, CBO, 6.0, 8330, 
8431, LastOpenedList, WOC, 1.0, 8330, 
8431, LastOpenedList, DIT, 1.0, 8330, 
8431, LastOpenedList, NOPA, 0.0, 8330, 
8431, LastOpenedList, NOC, 0.0, 8330, 
8431, LastOpenedList, CFNAMM, 62.0, 8330, 
8431, LastOpenedList, NMO, 0.0, 8330, 
8439, MapModuleManager, LOC, 322.0, 8330, 
8439, MapModuleManager, NOMNAMM, 19.0, 8330, 
8439, MapModuleManager, NOM, 20.0, 8330, 
8439, MapModuleManager, WMCNAMM, 48.0, 8330, 
8439, MapModuleManager, WMC, 49.0, 8330, 
8439, MapModuleManager, NOA, 5.0, 8330, 
8439, MapModuleManager, LOCNAMM, 318.0, 8330, 
8439, MapModuleManager, AMWNAMM, 2.52631578947368, 8330, 
8439, MapModuleManager, RFC, 42.0, 8330, 
8439, MapModuleManager, NOII, 0.0, 8330, 
8439, MapModuleManager, AMW, 2.45, 8330, 
8439, MapModuleManager, TCC, 0.425, 8330, 
8439, MapModuleManager, ATFD, 5.0, 8330, 
8439, MapModuleManager, FANOUT, 6.0, 8330, 
8439, MapModuleManager, NOCS, 3.0, 8330, 
8439, MapModuleManager, NIM, 0.0, 8330, 
8439, MapModuleManager, LCOM5, 0.852631578947368, 8330, 
8439, MapModuleManager, NOAM, 1.0, 8330, 
8439, MapModuleManager, CBO, 7.0, 8330, 
8439, MapModuleManager, WOC, 0.923076923076923, 8330, 
8439, MapModuleManager, DIT, 1.0, 8330, 
8439, MapModuleManager, NOPA, 0.0, 8330, 
8439, MapModuleManager, NOC, 0.0, 8330, 
8439, MapModuleManager, CFNAMM, 320.0, 8330, 
8439, MapModuleManager, NMO, 0.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, LOC, 12.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, NOMNAMM, 5.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, NOM, 5.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, WMCNAMM, 5.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, WMC, 5.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, NOA, 0.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, LOCNAMM, 12.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, AMWNAMM, 1.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, RFC, 5.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, NOII, 0.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, AMW, 1.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, TCC, 0.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, ATFD, 0.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, FANOUT, 0.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, NOCS, 0.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, LCOM5, 0.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, NOAM, 0.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, CBO, 2.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, WOC, 0.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, NOPA, 0.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, NOC, 0.0, 8330, 
8460, MapModuleManager.MapModuleChangeObserver, CFNAMM, 0.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, LOC, 44.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, NOMNAMM, 7.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, NOM, 7.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, WMCNAMM, 13.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, WMC, 13.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, NOA, 1.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, LOCNAMM, 44.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, AMWNAMM, 1.85714285714286, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, RFC, 12.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, NOII, 1.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, AMW, 1.85714285714286, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, TCC, 1.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, ATFD, 0.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, FANOUT, 0.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, NOCS, 0.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, NIM, 0.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, LCOM5, 0.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, NOAM, 0.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, CBO, 3.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, WOC, 1.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, DIT, 1.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, NOPA, 0.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, NOC, 0.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, CFNAMM, 35.0, 8330, 
8466, MapModuleManager.MapModuleChangeObserverCompound, NMO, 0.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, LOC, 3.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, NOMNAMM, 0.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, NOM, 1.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, WMCNAMM, 0.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, WMC, 1.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, NOA, 0.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, LOCNAMM, 0.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, AMWNAMM, 0.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, RFC, 1.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, NOII, 0.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, AMW, 1.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, TCC, 1.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, ATFD, 0.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, FANOUT, 0.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, NOCS, 0.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, LCOM5, 0.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, NOAM, 1.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, CBO, 2.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, WOC, 0.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, NOPA, 0.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, NOC, 0.0, 8330, 
8475, MapModuleManager.MapTitleChangeListener, CFNAMM, 0.0, 8330, 
8477, MapMouseMotionListener, LOC, 90.0, 8330, 
8477, MapMouseMotionListener, NOMNAMM, 11.0, 8330, 
8477, MapMouseMotionListener, NOM, 11.0, 8330, 
8477, MapMouseMotionListener, WMCNAMM, 18.0, 8330, 
8477, MapMouseMotionListener, WMC, 18.0, 8330, 
8477, MapMouseMotionListener, NOA, 2.0, 8330, 
8477, MapMouseMotionListener, LOCNAMM, 90.0, 8330, 
8477, MapMouseMotionListener, AMWNAMM, 1.63636363636364, 8330, 
8477, MapMouseMotionListener, RFC, 24.0, 8330, 
8477, MapMouseMotionListener, NOII, 2.0, 8330, 
8477, MapMouseMotionListener, AMW, 1.63636363636364, 8330, 
8477, MapMouseMotionListener, TCC, 0.305555555555556, 8330, 
8477, MapMouseMotionListener, ATFD, 2.0, 8330, 
8477, MapMouseMotionListener, FANOUT, 6.0, 8330, 
8477, MapMouseMotionListener, NOCS, 1.0, 8330, 
8477, MapMouseMotionListener, NIM, 0.0, 8330, 
8477, MapMouseMotionListener, LCOM5, 0.7, 8330, 
8477, MapMouseMotionListener, NOAM, 0.0, 8330, 
8477, MapMouseMotionListener, CBO, 5.0, 8330, 
8477, MapMouseMotionListener, WOC, 1.0, 8330, 
8477, MapMouseMotionListener, DIT, 1.0, 8330, 
8477, MapMouseMotionListener, NOPA, 0.0, 8330, 
8477, MapMouseMotionListener, NOC, 0.0, 8330, 
8477, MapMouseMotionListener, CFNAMM, 154.0, 8330, 
8477, MapMouseMotionListener, NMO, 0.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, LOC, 7.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, NOMNAMM, 3.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, NOM, 3.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, WMCNAMM, 3.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, WMC, 3.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, NOA, 0.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, LOCNAMM, 7.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, AMWNAMM, 1.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, RFC, 3.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, NOII, 0.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, AMW, 1.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, TCC, 0.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, ATFD, 0.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, FANOUT, 0.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, NOCS, 0.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, LCOM5, 0.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, NOAM, 0.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, CBO, 0.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, WOC, 0.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, NOPA, 0.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, NOC, 0.0, 8330, 
8489, MapMouseMotionListener.MapMouseMotionReceiver, CFNAMM, 0.0, 8330, 
8493, MindMapNodesSelection, LOC, 86.0, 8330, 
8493, MindMapNodesSelection, NOMNAMM, 5.0, 8330, 
8493, MindMapNodesSelection, NOM, 6.0, 8330, 
8493, MindMapNodesSelection, WMCNAMM, 25.0, 8330, 
8493, MindMapNodesSelection, WMC, 26.0, 8330, 
8493, MindMapNodesSelection, NOA, 11.0, 8330, 
8493, MindMapNodesSelection, LOCNAMM, 82.0, 8330, 
8493, MindMapNodesSelection, AMWNAMM, 5.0, 8330, 
8493, MindMapNodesSelection, RFC, 6.0, 8330, 
8493, MindMapNodesSelection, NOII, 2.0, 8330, 
8493, MindMapNodesSelection, AMW, 4.33333333333333, 8330, 
8493, MindMapNodesSelection, TCC, 0.3, 8330, 
8493, MindMapNodesSelection, ATFD, 0.0, 8330, 
8493, MindMapNodesSelection, FANOUT, 0.0, 8330, 
8493, MindMapNodesSelection, NOCS, 0.0, 8330, 
8493, MindMapNodesSelection, NIM, 0.0, 8330, 
8493, MindMapNodesSelection, LCOM5, 0.781818181818182, 8330, 
8493, MindMapNodesSelection, NOAM, 1.0, 8330, 
8493, MindMapNodesSelection, CBO, 0.0, 8330, 
8493, MindMapNodesSelection, WOC, 0.454545454545455, 8330, 
8493, MindMapNodesSelection, DIT, 1.0, 8330, 
8493, MindMapNodesSelection, NOPA, 5.0, 8330, 
8493, MindMapNodesSelection, NOC, 0.0, 8330, 
8493, MindMapNodesSelection, CFNAMM, 0.0, 8330, 
8493, MindMapNodesSelection, NMO, 0.0, 8330, 
8500, FreeMindPopupMenu, LOC, 40.0, 8330, 
8500, FreeMindPopupMenu, NOMNAMM, 5.0, 8330, 
8500, FreeMindPopupMenu, NOM, 5.0, 8330, 
8500, FreeMindPopupMenu, WMCNAMM, 8.0, 8330, 
8500, FreeMindPopupMenu, WMC, 8.0, 8330, 
8500, FreeMindPopupMenu, NOA, 1.0, 8330, 
8500, FreeMindPopupMenu, LOCNAMM, 40.0, 8330, 
8500, FreeMindPopupMenu, AMWNAMM, 1.6, 8330, 
8500, FreeMindPopupMenu, RFC, 5.0, 8330, 
8500, FreeMindPopupMenu, NOII, 1.0, 8330, 
8500, FreeMindPopupMenu, AMW, 1.6, 8330, 
8500, FreeMindPopupMenu, TCC, 1.0, 8330, 
8500, FreeMindPopupMenu, ATFD, 0.0, 8330, 
8500, FreeMindPopupMenu, FANOUT, 0.0, 8330, 
8500, FreeMindPopupMenu, NOCS, 0.0, 8330, 
8500, FreeMindPopupMenu, NIM, 564.0, 8330, 
8500, FreeMindPopupMenu, LCOM5, 0.0, 8330, 
8500, FreeMindPopupMenu, NOAM, 0.0, 8330, 
8500, FreeMindPopupMenu, CBO, 0.0, 8330, 
8500, FreeMindPopupMenu, WOC, 1.0, 8330, 
8500, FreeMindPopupMenu, DIT, 5.0, 8330, 
8500, FreeMindPopupMenu, NOPA, 0.0, 8330, 
8500, FreeMindPopupMenu, NOC, 1.0, 8330, 
8500, FreeMindPopupMenu, CFNAMM, 0.0, 8330, 
8500, FreeMindPopupMenu, NMO, 3.0, 8330, 
8507, MapMouseWheelListener, LOC, 21.0, 8330, 
8507, MapMouseWheelListener, NOMNAMM, 4.0, 8330, 
8507, MapMouseWheelListener, NOM, 4.0, 8330, 
8507, MapMouseWheelListener, WMCNAMM, 5.0, 8330, 
8507, MapMouseWheelListener, WMC, 5.0, 8330, 
8507, MapMouseWheelListener, NOA, 2.0, 8330, 
8507, MapMouseWheelListener, LOCNAMM, 21.0, 8330, 
8507, MapMouseWheelListener, AMWNAMM, 1.25, 8330, 
8507, MapMouseWheelListener, RFC, 4.0, 8330, 
8507, MapMouseWheelListener, NOII, 1.0, 8330, 
8507, MapMouseWheelListener, AMW, 1.25, 8330, 
8507, MapMouseWheelListener, TCC, 1.0, 8330, 
8507, MapMouseWheelListener, ATFD, 0.0, 8330, 
8507, MapMouseWheelListener, FANOUT, 0.0, 8330, 
8507, MapMouseWheelListener, NOCS, 0.0, 8330, 
8507, MapMouseWheelListener, NIM, 0.0, 8330, 
8507, MapMouseWheelListener, LCOM5, 0.833333333333333, 8330, 
8507, MapMouseWheelListener, NOAM, 0.0, 8330, 
8507, MapMouseWheelListener, CBO, 1.0, 8330, 
8507, MapMouseWheelListener, WOC, 1.0, 8330, 
8507, MapMouseWheelListener, DIT, 1.0, 8330, 
8507, MapMouseWheelListener, NOPA, 0.0, 8330, 
8507, MapMouseWheelListener, NOC, 0.0, 8330, 
8507, MapMouseWheelListener, CFNAMM, 0.0, 8330, 
8507, MapMouseWheelListener, NMO, 0.0, 8330, 
8512, Controller, LOC, 1542.0, 8330, 
8512, Controller, NOMNAMM, 42.0, 8330, 
8512, Controller, NOM, 74.0, 8330, 
8512, Controller, WMCNAMM, 86.0, 8330, 
8512, Controller, WMC, 127.0, 8330, 
8512, Controller, NOA, 65.0, 8330, 
8512, Controller, LOCNAMM, 1332.0, 8330, 
8512, Controller, AMWNAMM, 2.04761904761905, 8330, 
8512, Controller, RFC, 185.0, 8330, 
8512, Controller, NOII, 1.0, 8330, 
8512, Controller, AMW, 1.71621621621622, 8330, 
8512, Controller, TCC, 0.0195804195804196, 8330, 
8512, Controller, ATFD, 17.0, 8330, 
8512, Controller, FANOUT, 58.0, 8330, 
8512, Controller, NOCS, 35.0, 8330, 
8512, Controller, NIM, 0.0, 8330, 
8512, Controller, LCOM5, 0.998314014752371, 8330, 
8512, Controller, NOAM, 32.0, 8330, 
8512, Controller, CBO, 29.0, 8330, 
8512, Controller, WOC, 0.36734693877551, 8330, 
8512, Controller, DIT, 1.0, 8330, 
8512, Controller, NOPA, 33.0, 8330, 
8512, Controller, NOC, 0.0, 8330, 
8512, Controller, CFNAMM, 10634.0, 8330, 
8512, Controller, NMO, 0.0, 8330, 
8587, freemind.controller.Controller$1, LOC, 12.0, 8330, 
8587, freemind.controller.Controller$1, NOMNAMM, 1.0, 8330, 
8587, freemind.controller.Controller$1, NOM, 1.0, 8330, 
8587, freemind.controller.Controller$1, WMCNAMM, 3.0, 8330, 
8587, freemind.controller.Controller$1, WMC, 3.0, 8330, 
8587, freemind.controller.Controller$1, NOA, 0.0, 8330, 
8587, freemind.controller.Controller$1, LOCNAMM, 12.0, 8330, 
8587, freemind.controller.Controller$1, AMWNAMM, 3.0, 8330, 
8587, freemind.controller.Controller$1, RFC, 2.0, 8330, 
8587, freemind.controller.Controller$1, NOII, 1.0, 8330, 
